ID,Age,Height,Weight,Year,Event,F,M,Bronze,Gold,Silver,Medal_Earned,Olympic_Years,IEM,IEM_Bronze,IEM_Silver,IEM_Gold,ISM,ISM_Bronze,ISM_Silver,ISM_Gold,Opponents,OEM,OEM_Bronze,OEM_Silver,OEM_Gold,OSM,OSM_Bronze,OSM_Silver,OSM_Gold
11176,19.0,158.0,57.0,1964,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
11176,19.0,158.0,57.0,1964,Diving Women's Platform,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
11559,25.0,169.0,69.0,2000,Diving Men's Springboard,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,1.0,0.0,1.0,6.0,3.0,1.0,2.0
11788,21.0,168.0,57.0,1988,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
11788,24.0,168.0,57.0,1992,Diving Women's Springboard,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
12044,20.0,178.0,76.0,2008,Diving Men's Springboard,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,3.0,1.0,0.0,6.0,4.0,1.0,1.0
12044,28.0,178.0,76.0,2016,Diving Men's Springboard,0,1,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
12568,24.0,161.0,52.0,1996,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
12755,26.0,165.0,59.0,1976,Diving Men's Springboard,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,2.0,0.0,6.0,1.0,3.0,2.0
12858,26.0,169.0,62.0,2004,Diving Women's Platform,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
12878,21.0,157.0,52.0,1992,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
13126,18.0,172.0,63.0,2012,Diving Men's Platform,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
13814,19.0,170.0,68.0,1960,Diving Men's Springboard,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13927,25.0,174.0,71.0,2016,Diving Men's Platform,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
13969,19.0,175.0,73.0,2008,Diving Men's Platform,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13969,23.0,175.0,73.0,2012,Diving Men's Platform,0,1,0,1,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
13969,27.0,175.0,73.0,2016,Diving Men's Platform,0,1,1,0,0,1,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,27.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0
14189,18.0,163.0,59.0,2012,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0
14382,17.0,160.0,57.0,1968,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,2.0,4.0,0.0,1.0,3.0
14382,17.0,160.0,57.0,1968,Diving Women's Platform,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
14382,21.0,160.0,57.0,1972,Diving Women's Springboard,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0
14382,21.0,160.0,57.0,1972,Diving Women's Platform,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0
14382,25.0,160.0,57.0,1976,Diving Women's Springboard,1,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
14521,26.0,175.0,70.0,1988,Diving Men's Springboard,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,1.0,2.0,5.0,0.0,2.0,3.0
14522,15.0,158.0,48.0,1964,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
14522,15.0,158.0,48.0,1964,Diving Women's Platform,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
14522,19.0,158.0,48.0,1968,Diving Women's Springboard,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,2.0,4.0,0.0,1.0,3.0
14522,19.0,158.0,48.0,1968,Diving Women's Platform,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
14538,22.0,166.0,62.0,1976,Diving Men's Platform,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,1.0,2.0,4.0,0.0,2.0,2.0
14538,26.0,166.0,62.0,1980,Diving Men's Springboard,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0
