ID,Age,Height,Weight,Year,Event,F,M,Bronze,Gold,Silver,Medal_Earned,Olympic_Years,IEM,IEM_Bronze,IEM_Silver,IEM_Gold,ISM,ISM_Bronze,ISM_Silver,ISM_Gold,Opponents,OEM,OEM_Bronze,OEM_Silver,OEM_Gold,OSM,OSM_Bronze,OSM_Silver,OSM_Gold
751,26.0,168.0,67.0,1992,"Wrestling Men's Featherweight, Freestyle",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0
782,32.0,175.0,82.0,1988,"Wrestling Men's Light-Heavyweight, Greco-Roman",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,32.0,175.0,82.0,1988,"Wrestling Men's Light-Heavyweight, Freestyle",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
864,24.0,180.0,75.0,2016,"Wrestling Women's Heavyweight, Freestyle",1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0
901,26.0,140.0,48.0,1988,"Wrestling Men's Light-Flyweight, Freestyle",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,30.0,140.0,48.0,1992,"Wrestling Men's Light-Flyweight, Freestyle",0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,22.0,169.0,53.0,2016,"Wrestling Women's Featherweight, Freestyle",1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
924,23.0,165.0,58.0,2016,"Wrestling Women's Lightweight, Freestyle",1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,3.0
943,23.0,168.0,66.0,2008,"Wrestling Men's Welterweight, Greco-Roman",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0
1001,19.0,175.0,55.0,2004,"Wrestling Men's Featherweight, Greco-Roman",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
