ID,Age,Height,Weight,Year,Event,F,M,Bronze,Gold,Silver,Medal_Earned,Olympic_Years,IEM,IEM_Bronze,IEM_Silver,IEM_Gold,ISM,ISM_Bronze,ISM_Silver,ISM_Gold,Opponents,OEM,OEM_Bronze,OEM_Silver,OEM_Gold,OSM,OSM_Bronze,OSM_Silver,OSM_Gold
1602,24.0,178.0,67.0,2012,Cycling Men's Individual Time Trial,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,1.0,1.0,1.0,7.0,1.0,3.0,3.0
1631,25.0,167.0,59.0,2008,"Cycling Men's Mountainbike, Cross-Country",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0
1646,20.0,168.0,67.0,1964,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,24.0,180.0,72.0,2004,"Cycling Men's Mountainbike, Cross-Country",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0
1882,22.0,155.0,70.0,1992,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,24.0,184.0,69.0,1996,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0
2259,24.0,173.0,62.0,2016,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2.0,0.0,2.0,0.0,6.0,1.0,4.0,1.0
2259,24.0,173.0,62.0,2016,Cycling Men's Individual Time Trial,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0
2284,29.0,168.0,64.0,1960,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,31.0,172.0,67.0,2012,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,3.0,1.0,2.0,0.0,10.0,4.0,3.0,3.0
2304,31.0,172.0,67.0,2012,Cycling Men's Individual Time Trial,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,1.0,1.0,1.0,7.0,1.0,3.0,3.0
2304,35.0,172.0,67.0,2016,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2.0,0.0,2.0,0.0,6.0,1.0,4.0,1.0
2398,20.0,170.0,64.0,1984,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2403,25.0,176.0,70.0,1972,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,27.0,190.0,75.0,1996,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0
2418,32.0,190.0,75.0,2000,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,4.0,2.0,2.0,0.0,8.0,3.0,5.0,0.0
2428,26.0,175.0,62.0,2008,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0
2451,19.0,173.0,69.0,1980,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,23.0,173.0,69.0,1984,Cycling Men's Points Race,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,27.0,173.0,69.0,1988,Cycling Men's Points Race,0,1,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2502,21.0,164.0,62.0,2012,Cycling Women's BMX,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2527,21.0,178.0,60.0,1988,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,28.0,170.0,51.0,1996,"Cycling Women's Road Race, Individual",1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0
2565,28.0,170.0,51.0,1996,"Cycling Women's Mountainbike, Cross-Country",1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,32.0,170.0,51.0,2000,"Cycling Women's Mountainbike, Cross-Country",1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0
2567,24.0,180.0,78.0,1988,Cycling Men's Sprint,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0
2590,21.0,193.0,90.0,1984,Cycling Men's Sprint,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2590,21.0,193.0,90.0,1984,"Cycling Men's 1,000 metres Time Trial",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2590,25.0,193.0,90.0,1988,"Cycling Men's 1,000 metres Time Trial",0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2626,22.0,172.0,83.0,1976,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2647,23.0,174.0,68.0,1976,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2802,22.0,180.0,73.0,1972,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890,21.0,183.0,72.0,1992,Cycling Men's Sprint,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0
2890,21.0,183.0,72.0,1992,"Cycling Men's 1,000 metres Time Trial",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
